track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
6OYgBAP07DzGO7GuRTRQkJ,Sofía Reyes;Jason Derulo;De La Ghetto,I'm Blue - Hits of 2022,"1, 2, 3",0,201526,False,0.792,0.895,1,-3.112,0,0.0587,0.165,0.0,0.0501,0.793,94.968,4,latin
0uQDZlrvOS4ZuKhJulZUdO,Sean Finn;David Moore,"Swanky Club House, Vol. 1",Let You Go - Radio-Edit,0,228810,False,0.746,0.642,0,-4.534,1,0.0413,0.000962,0.0043,0.0508,0.819,127.994,4,german
49yGVckA7KfjnYpKtBdACZ,George Strait,pov: you bake cookies,Christmas Cookies,0,195560,False,0.743,0.621,0,-10.742,1,0.0651,0.465,0.0,0.108,0.865,90.384,4,rock
0uqSuBaDRJOVeGzqni3En9,Miasmatic Necrosis,Apex Profane,Tache Noire,12,48387,False,0.266,0.881,1,-5.194,1,0.136,2.71e-06,0.879,0.282,0.403,111.338,4,grindcore
3x45h4EEnn1dpvRM9f1lsT,Alfredo De Angelis;Carlos Dante;Julio Martel;Orquesta de Alfredo De Angelis,Los 25 Mejores Tangos,No Vuelvas María,18,175373,False,0.423,0.321,3,-12.398,1,0.035,0.943,0.00803,0.256,0.705,99.846,1,tango
7DBHT8SI35z5I8sssBJ2WP,Elvis Presley,Always On My Mind (Rehearsal),Always On My Mind - Rehearsal,55,264680,False,0.502,0.463,7,-13.144,1,0.0434,0.726,0.00965,0.238,0.394,92.279,4,rock-n-roll
0zR4czvRq3KPnt6veWo5dv,Joe Cocker,Fiesta temática 60s,Feelin' Alright,0,248906,False,0.48,0.796,5,-10.391,1,0.0406,0.617,0.00685,0.37,0.906,89.798,4,blues
01ok5Cx1Yb27bawEann8aL,Cameo,Anthology,Feel Me,34,369093,False,0.609,0.529,5,-7.816,1,0.0295,0.499,0.0,0.268,0.384,136.027,4,disco
2NOjS8RIoLZiZh9e8QCL53,Peggy Lee,World's Best Christmas Playlist,Happy Holiday,0,116893,False,0.376,0.371,6,-14.929,1,0.122,0.449,2.28e-06,0.106,0.656,195.668,3,soul
0JXILsWNyXHEd2IzofS3jX,We Came As Romans;Zero 9:36,Darkbloom,Daggers,48,194093,True,0.435,0.961,7,-3.658,1,0.141,6.16e-05,0.000134,0.384,0.427,148.016,4,metalcore
05Z2JqKejuY1msOLPl6nZa,Hans Zimmer;Nick Glennie-Smith;Junkie XL;Atli Örvarsson,Man Of Steel,Flight,53,248600,False,0.131,0.35,5,-15.112,1,0.0461,0.287,0.834,0.073,0.0679,79.628,4,german
1B25hjZsKY4Ad5hB1c7oqc,Micado,Happy Hardcore Top 100,It's Gonna Be A Fine Night Tonight - Mix Cut,19,139360,False,0.435,0.95,7,-9.107,1,0.107,0.0567,0.151,0.31,0.235,173.158,4,happy
7eflaRnXGmpD5Dk7coPvec,Thelma Houston,"Hitsville USA, The Motown Collection 1972-1992",Don't Leave Me This Way - Single Version,28,218906,False,0.529,0.671,0,-9.745,0,0.0594,0.0972,9.99e-06,0.0917,0.673,121.071,4,disco
1tlyPIx6lL2g4Em8JbHDcR,Chris Tomlin;Nicole Serrano,Holy Roar,I Stand In Awe,42,257240,False,0.317,0.27,3,-9.204,1,0.0298,0.796,7.77e-06,0.186,0.197,137.401,4,world-music
7tCt1AuiT5RCg1GFrtCDu2,Kenny Burrell,Christmas Background Music,"God Rest Ye, Merry Gentlemen",0,227920,False,0.334,0.47,7,-12.588,0,0.0322,0.941,0.967,0.127,0.623,51.206,4,jazz
6cmPjiylmkjv2wiBCx2AHz,The Yellow Diary,Rab Raakha,Rab Raakha,47,239956,False,0.559,0.781,2,-6.496,1,0.0341,0.629,0.0569,0.112,0.373,119.964,4,rock
3IxTzXsvEeKmVDewO5Gqp9,The Chemical Brothers;The Flaming Lips,Brotherhood,The Golden Path,47,287440,False,0.642,0.83,2,-5.903,1,0.0336,0.263,0.0032,0.0839,0.551,135.982,4,breakbeat
7IdsQ9RBj5X5k7BZkd1mxk,Maurizio Malagnini;Peter Salem,Call the Midwife,The Adventure of Life,27,203248,False,0.128,0.324,7,-12.75,1,0.0379,0.806,0.961,0.111,0.0382,83.327,3,british
2B634EUgLutRUgCGpOA8ZV,La Portuaria,La Portuaria En Vivo,Nada Es Igual,35,190466,False,0.731,0.827,0,-8.837,1,0.0472,0.169,1.4e-06,0.91,0.557,115.716,4,ska
0FRl4DqRO25UCCha7snvH4,Rawal;Bharg;Raga,Sab Chahiye,Bombay Sapphire,44,202314,True,0.823,0.441,9,-11.666,1,0.334,0.332,2.48e-06,0.0604,0.534,120.854,4,indian
6U8WHvA67rHjgsq5QV291B,Dream Your Dream,Soushkin,Soushkin - Original Remastered Mix,20,389572,False,0.714,0.891,1,-7.649,0,0.119,0.315,0.788,0.389,0.106,156.049,4,happy
11fv524w8Nyhj7JhzBykor,Justnormal,Reminiscing,Schwaggel,26,131333,False,0.63,0.419,9,-7.197,0,0.0487,0.332,0.874,0.127,0.358,179.977,4,study
6Mt1HvQw0SoQA3hzeODTN3,Mahalia,2Step - Pop R'n'B,I Wish I Missed My Ex,0,203066,False,0.669,0.669,0,-4.185,1,0.0849,0.274,0.0,0.289,0.546,95.023,4,alternative
5go3zDh6wyW7DPwO2lWtmL,Chris Tomlin,Never Lose Sight (Deluxe Edition),Good Good Father,49,292200,False,0.424,0.608,9,-4.414,1,0.0275,0.261,0.0,0.102,0.193,145.031,3,world-music
6GFzkoWSx8afoekKHtNkDd,Porya Hatami;Roberto Attanasio;Aaron Martin,Sallaw,Pûşper,6,416500,False,0.102,0.201,9,-18.544,0,0.037,0.812,0.886,0.418,0.0438,84.088,4,iranian
62K8BiRg2aZgFPvpnBE2o1,Ecko,Rap x siempre,Te Lo Advertí,0,146346,False,0.727,0.597,4,-7.036,0,0.0396,0.0712,0.0,0.101,0.376,100.994,4,latino
4doxKRgGXvYxIMBcFVQ1X6,Bryan Adams,Weihnachten Musik,Christmas Time,0,243057,False,0.503,0.582,0,-4.324,1,0.0253,0.472,0.0,0.103,0.326,77.321,4,rock
5HkmhDbrLokY94f28mYwp5,David Grier,Freewheeling,The New Soldier's Joy,20,184040,False,0.379,0.347,2,-18.587,1,0.0385,0.858,0.904,0.107,0.852,116.111,4,bluegrass
2xJhe9D6jPTBALyyyvJdcw,Karunesh,Colors of the East,Goa Sunset,36,344400,False,0.657,0.421,2,-13.878,0,0.0331,0.79,0.841,0.083,0.145,115.961,4,new-age
17A9cQdKaDYHaO0gAXswif,Porfi Baloa,Porfi Baloa,Ternura,33,242964,False,0.598,0.854,1,-3.643,1,0.0466,0.541,1.75e-05,0.0482,0.961,109.888,4,salsa
33wBMYKK8TFsVuc5y1W6oo,Avicii,10's Music Grandi Successi,Wake Me Up - Radio Edit,0,246813,False,0.524,0.807,2,-4.16,1,0.0579,0.00415,0.000834,0.212,0.62,124.127,4,edm
5EndcDV7pcbLO4jE2GBZwC,Kurt Cobain,Montage Of Heck: The Home Recordings (Deluxe Soundtrack),Burn The Rain,55,76453,False,0.504,0.415,8,-19.308,0,0.121,0.879,0.494,0.35,0.626,114.263,4,grunge
2Gd7x92yhLBkK29XenAjjX,Akanksha Sethi,Thoda Sa Theher,Thoda Sa Theher,31,205714,False,0.684,0.181,1,-13.823,1,0.0346,0.852,1.12e-06,0.0985,0.325,140.038,4,singer-songwriter
5V7thg2kxr7IzML5UFDB3q,Webb Pierce;Anita Kerr Singers,Songs of Faith,I Feel Like Traveling On,12,137840,False,0.589,0.18,7,-13.785,1,0.0267,0.754,0.0,0.105,0.672,82.344,4,honky-tonk
3TQmLgeTRbZfabmAEC4Mbe,Kim Petras,Halloween Songs | Witches Hour,There Will Be Blood,2,197651,False,0.563,0.879,0,-4.735,0,0.0907,0.00125,1.76e-05,0.166,0.602,107.013,4,dance
5rL94rFYqAILEaYt72sTZN,Keeva Mak,Best Cantopop Tunes,殺死我的溫柔,0,275640,False,0.647,0.649,0,-7.066,0,0.0359,0.629,0.0,0.072,0.498,95.005,4,cantopop
6Yy3QRfT2WsUXrdplVdt4h,Hania Rani,Esja,Eden,54,295293,False,0.437,0.183,9,-25.455,0,0.0369,0.985,0.916,0.0989,0.0393,138.098,4,ambient
7p9Gp8xvXI1oiXEvPBYMy1,Pritam;Arijit Singh;Mohan Kannan,Jagga Jasoos,Jhumritalaiyya,48,239374,False,0.531,0.787,0,-5.24,1,0.0452,0.548,1.41e-05,0.0813,0.693,88.943,4,indian
0m5oiBU7zuxQZSM3bkNh4U,El Shaaki;Nitro MC;Donexprs;Flor De Rap;Lechero Mon;jimmy Fernadez;Gedos;Crea BeatBox;Sponer;Delaion,Is Back,Hiphappy,29,391000,False,0.737,0.876,11,-3.821,1,0.259,0.142,0.0,0.0553,0.748,95.104,4,dancehall
1PaqNv2U6yoRfXOYz2sirT,Hooverphonic,With Orchestra Live,Eden - Live at Koningin Elisabethzaal 2012,41,232573,False,0.492,0.48,2,-15.367,1,0.0442,0.482,0.73,0.716,0.0834,79.997,4,trip-hop
4YPxEdewDu49OXeKoNpr4G,Christopher Fitzgerald;Sutton Foster;Fred Applegate;Ensemble,Halloween y diversión para peques,Transylvania Mania,0,272226,False,0.678,0.597,8,-7.256,1,0.0904,0.388,0.0,0.344,0.8,110.721,4,show-tunes
6OJ9pbtelmGluEpMQ9SaFK,Roffe Ruff,Bootlegs,Vill Inte Längre,27,169520,False,0.541,0.79,1,-3.442,0,0.144,0.262,0.0,0.12,0.716,91.989,4,goth
5QdrB78t2pyqfWha9RWdR6,Oficina G3,Depois da Guerra,Continuar,44,267540,False,0.35,0.716,9,-4.95,0,0.0357,0.131,0.0,0.147,0.201,175.915,3,brazil
2VAqQZTzHxGReOUeSLVk7l,The Infamous Stringdusters,Let It Go,Summercamp,24,212626,False,0.563,0.613,4,-6.663,0,0.0307,0.195,0.00263,0.271,0.788,146.969,4,bluegrass
5Afd5L4ovAvBpgOBI6lk7L,Les Rita Mitsouko,Variéty,Même si,33,212800,False,0.482,0.72,5,-5.237,1,0.034,0.326,0.000426,0.12,0.662,203.98,4,french
1UO0GrW5aAYqWPBYvLdpo2,Brett Eldredge,Cozy Country,Holy Water,0,164426,False,0.519,0.363,9,-8.238,1,0.0302,0.317,1.17e-06,0.108,0.211,95.275,4,country
0Rl04KI0zAZAbS9WbUKj1F,BLACKPINK,BORN PINK,Yeah Yeah Yeah,63,178923,False,0.732,0.555,1,-7.902,0,0.034,0.00522,4.65e-06,0.0586,0.65,124.011,4,k-pop
5aRJTjJ7XbxXJmsZWM682b,Nina Simone,Supa Chill,"No Woman, No Cry (Outtake)",0,195933,False,0.607,0.381,9,-10.821,1,0.0735,0.475,2.35e-05,0.105,0.703,167.423,4,blues
3H4VxEjsbVroJdqIYkWE3z,Plastilina Mosh,Juan Manuel,Shampoo,28,139133,False,0.716,0.509,2,-6.926,1,0.0753,0.683,0.891,0.0884,0.374,170.117,4,afrobeat
2VTtxoSgxXQS7NPKSpDzIC,WE ARE FURY;Heather Sommer,DUALITY,Sad Story,41,183111,False,0.499,0.587,7,-5.906,0,0.0438,0.092,0.0,0.102,0.205,135.136,4,dub
5cqdwnYqRTB5dq9AQtMtFL,Dominguinhos,20 Super Sucessos: Dominguinhos (Ao Vivo),Numa Sala de Reboco - Ao Vivo,43,83764,False,0.563,0.84,5,-6.968,1,0.103,0.362,0.0,0.213,0.956,178.227,4,mpb
3Gdi12wIjkRZgQH47sD2e9,Tom Petty,Rock Workout 2023,Free Fallin',1,255680,False,0.619,0.504,5,-11.562,1,0.025,0.0614,0.0,0.06,0.568,84.335,4,folk
4PfPgabWUFrkAk1UjJZe5S,Fäaschtbänkler,Flamingo + Hoch die Hände Wochenende,Heimat mein,25,224840,False,0.669,0.533,1,-7.022,1,0.0289,0.364,0.0845,0.0856,0.503,100.046,3,party
6rGedBiA3PDO0asjTFlBp6,Malon,Nuevo Orden Mundial,Mi Digna Lealtad,21,201773,False,0.486,0.972,7,-4.168,1,0.0649,2.98e-06,0.0267,0.0794,0.357,142.004,4,heavy-metal
1Je4EVcJdCETumMITpWzF8,Bonde do gato preto,Danger,Sento de Repente,48,155951,False,0.947,0.714,10,-4.843,0,0.0561,0.709,0.0,0.172,0.724,129.943,4,forro
3TKdlZSCITdLsnE7BZh8pi,Saeed Dehghan;Dariush,BLABBER BRAIN,Shadowless,8,216624,True,0.396,0.805,9,-6.907,1,0.0992,0.0346,0.000376,0.0791,0.0391,100.428,3,iranian
2IoZMG3RqiTmsy7Li3zGFg,Sachet Tandon;Parampara Tandon;Sachet-Parampara,"Mere Sohneya (From ""Kabir Singh"")","Mere Sohneya (From ""Kabir Singh"")",67,193355,False,0.376,0.643,9,-5.713,1,0.0411,0.558,0.0,0.217,0.646,136.224,5,pop
5oeF42L73APoIognQDfqsS,Weißes Rauschen HD,Weißer Lärm Baby Schlaf (Meeresrauschen),Qualitätsschlaf,48,214401,False,0.0,0.618,2,-20.881,0,0.0,0.74,0.978,0.854,0.0,0.0,0,sleep
2mBTuHj5xrXHF3BeXD9ebN,Daddy Yankee,Queda poco para la PAES 2.0,Sígueme Y Te Sigo,0,209786,False,0.736,0.878,1,-3.604,0,0.0428,0.0682,6.4e-05,0.756,0.662,100.024,4,latino
2cYVtBHkrkk7F2qU2Y7Fn0,Pritam;Sunidhi Chauhan;Sameer,Dhoom,Dhoom Machale,48,375118,False,0.778,0.918,11,-5.023,0,0.12,0.055,0.000319,0.348,0.487,101.44,4,indian
7gcEhyaquVPjSkUj9rugM3,Johann Sebastian Bach;The Monteverdi Choir;English Baroque Soloists;John Eliot Gardiner,Weihnachten Klassik 2022,"Christmas Oratorio, BWV 248 / Part One - For The First Day Of Christmas: No. 1 Chorus: ""Jauchzet, frohlocket""",0,459360,False,0.499,0.327,1,-16.66,1,0.0382,0.937,0.161,0.131,0.43,134.882,3,classical
47n73Cdu4Pndk1fJOICU9G,Aril Brikha,Ex Machina,Ex Machina,11,401813,False,0.776,0.568,1,-11.792,0,0.0517,0.0145,0.879,0.0858,0.723,130.048,4,detroit-techno
3IVQzOYO8JG9Lj41pq98Pf,Weißes Rauschen HD,Weißer Lärm Baby Schlaf (Meeresrauschen),Neugeborene Schlafhilfe,50,199929,False,0.0,0.398,2,-16.889,0,0.0,0.795,0.979,0.931,0.0,0.0,0,sleep
5CirWDuJiDeTpwPtRkajUj,Sujatha,Azhakiyaravanan (Original Motion Picture Soundtrack),Pranayamazha,40,271413,False,0.657,0.697,10,-7.714,1,0.215,0.193,0.000343,0.314,0.828,174.443,4,malay
75U7VG9j6uXJNc5RqxKeXC,Gabriel Brito,Onde Estás,Onde Estás,38,322702,False,0.412,0.4,5,-9.947,1,0.0271,0.756,0.0706,0.127,0.0804,147.888,4,gospel
5v8Fxy6Zw8gOzi802lpDOt,Omah Lay,Boy Alone,woman,62,168742,False,0.831,0.601,2,-5.674,0,0.321,0.386,0.116,0.104,0.492,104.068,4,dancehall
6a1e2CD4FjOhk6bDnzlg15,ILLENIUM;Dabin;Lights;Timmy Trumpet,Hearts on Fire (The Remixes),Hearts on Fire - Timmy Trumpet Remix,42,210860,False,0.606,0.782,1,-5.126,1,0.0558,0.0226,0.0,0.24,0.356,129.963,4,dub
6fORBVECjNDJ1gdq5uuoAz,Mamta Sharma;Aishwarya,Dabangg,Munni Badnaam,58,305017,False,0.696,0.95,1,-4.942,1,0.0963,0.0873,0.000345,0.0944,0.743,125.029,4,pop-film
07VPMBxEAw8opd21Voa6Rv,Ryoko Hirosue,MajiでKoiする5秒前,MajiでKoiする5秒前,38,265026,False,0.694,0.912,0,-3.619,1,0.0297,0.073,0.0,0.0406,0.793,103.966,4,techno
7sf0zAvyBwviecbfzmjqBv,Bee Gees,Disco Boogie Mood,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",9,196213,False,0.601,0.703,7,-6.24,1,0.0379,0.175,8.4e-05,0.571,0.673,106.164,4,disco
6urUsxKmMUmfbraWTeUwgI,Joel Corry;Mabel,Cuddle Up Christmas,I Wish (Christmas Version),0,200595,False,0.652,0.603,0,-6.555,1,0.0317,0.241,0.0,0.132,0.192,106.025,4,dance
2ZGwyf47Nygvzh3THlReH0,Rei Harakami,広い世界 と せまい世界,Toy Box,14,55253,False,0.427,0.49,2,-12.347,0,0.0565,0.959,0.959,0.108,0.598,123.12,4,idm
3Dz8VohgvbYkf6OS99H0vT,Bryan Adams,Weihnachtssongs,Christmas Time,0,243057,False,0.503,0.582,0,-4.324,1,0.0253,0.472,0.0,0.103,0.326,77.321,4,rock
49OEaKOzIgXfOD55bSGSeG,Donna Murphy;Delaney Stein,Tangled,"Prologue - From ""Tangled""/Score",42,122573,False,0.166,0.18,0,-16.531,1,0.0331,0.874,0.0254,0.242,0.17,81.468,3,disney
0xzn2U71zNWLeJbE4Zat4C,A Flock Of Seagulls,A Flock Of Seagulls,Space Age Love Song,52,227866,False,0.493,0.516,2,-13.071,1,0.0295,0.00072,0.229,0.121,0.621,139.865,4,synth-pop
7plEU7JjPFIFWa0UdWYVPN,Poppie Swag,Love is an Open Door (From 'Frozen'),Love is an Open Door (From 'Frozen'),21,119973,False,0.352,0.0577,6,-24.94,1,0.0571,0.985,0.939,0.107,0.115,141.125,3,disney
06rBBhdrIHTmR4oyUiybt1,The Beach Boys,Home For Christmas 2022,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock
3ZxVUGG48rBpCeZ3XufBlw,Hank Williams;Drifting Cowboys,The Original Singles Collection . . . Plus,Someday You'll Call My Name,11,133973,False,0.523,0.213,4,-13.667,1,0.0301,0.978,0.000131,0.33,0.401,119.2,4,honky-tonk
6xfEKqN6bnqs6QfqQm8vXf,Anupam Roy,Chotushkone,Bawshonto Eshe Geche (Male),37,251578,False,0.552,0.635,4,-8.32,1,0.0301,0.107,0.00521,0.134,0.463,117.913,4,singer-songwriter
05nJXep7Yxv52WN89iIoNJ,胡66,都怪我,都怪我,52,305063,False,0.647,0.515,2,-7.126,1,0.0268,0.741,4.27e-05,0.141,0.19,93.95,4,mandopop
5ywMdbYK6YThy10BMT7tBw,Cali Y El Dandee;Sebastian Yatra,Perreo Tenebroso Vol. 3,Locura,0,209440,False,0.758,0.778,8,-3.562,1,0.0657,0.0806,0.0,0.198,0.532,92.983,4,reggaeton
3LNBwCPuBbL2oz8KMzROpF,NG Rezonance;Avaxx,Hard Trance Workout,Thirium - NG Rezonance Mix Edit,29,183428,False,0.236,0.946,5,-7.077,0,0.0586,0.00328,0.632,0.189,0.174,139.85,4,trance
3eBMWAbupDk0WKevWvrqa4,PERMEATE,Memories,Memories,0,400444,False,0.381,0.805,4,-11.292,0,0.058,0.054,0.912,0.0922,0.124,134.96,4,iranian
47hXMyQDGW8sA1NGqmFL7h,Prateek Kuhad,The Way That Lovers Do,All I Need,56,153693,False,0.786,0.356,6,-11.432,1,0.0462,0.771,0.694,0.1,0.519,116.023,4,songwriter
7dgXB9Y5Aa0ScoDde0Jnmy,The Reverend Horton Heat,Liquor In The Front,In Your Wildest Dreams,27,178733,False,0.613,0.544,5,-10.269,0,0.0307,0.0886,0.0,0.229,0.548,123.475,4,rockabilly
4LqX943ydRW59Nf48fQD2k,Nelly Omar,Nelly Omar - Desde el alma,La cumparsita,16,146720,False,0.545,0.339,4,-8.627,0,0.0408,0.96,6.58e-05,0.122,0.452,60.748,4,tango
6y1etHPLRsgA467gLBOgBm,Nirvana,Nirvana,Smells Like Teen Spirit,56,301453,False,0.479,0.873,1,-5.896,1,0.0438,1.42e-05,0.000565,0.0974,0.816,116.71,4,grunge
3bpkRl4IHT49fNn0GOqUfE,Moliy,Honey Doom,Love Doc,5,169565,False,0.66,0.675,7,-7.128,0,0.2,0.189,2.17e-06,0.133,0.367,92.285,4,alternative
2eemPFHIpC4Leycb1wLCbM,ILLENIUM;X Ambassadors;Alan Walker,ASCEND (Remixes),In Your Arms (with X Ambassadors) [Alan Walker Remix],40,249264,False,0.501,0.692,2,-5.434,1,0.0451,0.0671,1.8e-06,0.113,0.209,159.898,4,dubstep
1XUYJ4xjlNoxQqNWc5Hnho,J Balvin,Queda poco para la PAES 2.0,Sigo Extrañándote,0,201280,False,0.896,0.859,11,-4.232,0,0.21,0.154,0.000109,0.212,0.938,93.016,4,latin
69sqgSNCFIH5fdYEmhKfV2,Human Remains,Using Sickness as a Hero,Rote,12,210453,False,0.318,0.849,10,-5.754,1,0.207,2.85e-05,0.0251,0.325,0.222,141.374,4,grindcore
0AGM3L1E346dTkLcGMaEdv,Chris Tomlin;Bear Rinehart;NEEDTOBREATHE,Chris Tomlin & Friends,Power (feat. Bear Rinehart of NEEDTOBREATHE),43,193240,False,0.344,0.598,9,-4.596,1,0.0376,0.541,0.0,0.196,0.276,179.89,4,world-music
5esfS6eu84WbO7Z4GcLFdY,Tom Papa,"Calm, Cool, and Collected",Astronaut,20,60906,False,0.579,0.886,8,-9.736,1,0.888,0.797,0.0,0.837,0.731,66.578,3,comedy
2qomKwhtqtbQWk7dwAmFXg,Marc Streitenfeld,Robin Hood (Original Motion Picture Soundtrack),The Legend Begins,61,87680,False,0.235,0.231,5,-17.956,1,0.0394,0.973,0.973,0.235,0.0325,66.687,3,german
28tufPkTcXmdNqTvi9hsoG,BLACKPINK,THE ALBUM,Pretty Savage,71,199122,False,0.699,0.588,9,-6.533,0,0.0402,0.00807,0.000131,0.107,0.35,151.971,4,k-pop
4ckTIXFjIHbZkK1HxisLFG,TobyMac;Leigh Nash,Santa's Christmas List,Christmas This Year,0,210680,False,0.666,0.795,11,-3.762,1,0.0302,0.0753,0.0,0.365,0.735,94.968,4,alternative
2Yj1sRA7UENRp7p6tt8E1k,Powfu;sadeyes,Letter's You Never Received,Break Ups Suck Ass,51,164500,True,0.605,0.327,6,-7.659,1,0.037,0.866,0.0,0.125,0.608,179.839,4,sad
6SBiJKgNrKpynGNL8904qn,Forró Anjo Azul,"Forro Anjo Azul, Vol. 01",Alfabeto do Amor,37,187613,False,0.583,0.884,2,-5.002,1,0.0437,0.119,0.0,0.739,0.806,172.117,4,forro
63mBIczqBJOxSs3y5JutUR,Solomun;ÄTNA,Nobody Is Not Loved,Tuk Tuk (feat. ÄTNA),18,253825,False,0.861,0.774,6,-6.177,0,0.0755,0.0116,0.0322,0.0534,0.777,122.008,4,techno
0KJVdGp08tUr1L2liHtIpd,Kathleen Madigan,Madigan Again,Afghanistan,24,257866,True,0.502,0.943,5,-3.501,1,0.891,0.84,0.0,0.719,0.481,78.758,5,comedy
1IDozgb2HiuB31FXbUsvJJ,Capital Inicial,Rosas e Vinho Tinto,Olhos Vermelhos,41,213960,False,0.339,0.455,7,-7.308,1,0.0287,0.0141,0.0,0.136,0.229,133.741,4,mpb
2tILNHmhY8DSxRRVLYxGBd,Mickie Krause,Vom Mund In Die Orgel,Wir Lagen Vor Madagaskar,28,162706,False,0.714,0.983,4,-5.269,1,0.0578,0.209,3.86e-06,0.663,0.941,139.998,4,party
5ygEUpyZy5qtZ1423zymBW,Arctic Monkeys,The Car,Hello You,0,244932,False,0.394,0.452,4,-9.923,0,0.0321,0.276,0.00998,0.193,0.653,169.298,4,indie
3bCPlYqw1nilYbVF6sEhzR,Juancho Style,Me Falla,Me Falla,34,269844,False,0.619,0.746,6,-6.527,0,0.043,0.567,0.00057,0.138,0.966,175.946,4,dancehall
7KwVdmSqFf2rkZcD2pTrYH,DJ Arana,EU SOU O MAGO: Á ORIGEM,TU QUER DA ENTAO DA - PASSINHO DO ROMANO DO MAGO,57,159348,True,0.734,0.764,1,-3.504,1,0.0856,0.595,0.00195,0.799,0.664,130.086,4,funk
5n44Y1e8exufbm9mmAvopf,Ramin Djawadi,Game Of Thrones (Music From The HBO Series),"Goodbye Brother - From The ""Game Of Thrones"" Soundtrack",57,187280,False,0.17,0.0234,3,-28.042,1,0.0452,0.714,0.891,0.118,0.0326,127.138,4,german
62EMJr1KY3s1gR4ZqgaMyM,Baymont Bross;Steppa Style,Move Ya Body,Move Ya Body - Original Mix,14,335621,False,0.741,0.821,7,-5.382,1,0.114,0.0168,0.000647,0.0381,0.805,138.03,4,breakbeat
5oxioZhKHdASa1PZM65kYT,Glee Cast,"Glee: The Music, Volume 4",Toxic,46,204413,False,0.606,0.74,8,-5.401,1,0.056,0.131,0.0,0.0797,0.485,132.582,4,club
2Wu9PNpLUCBl3W1GaPqkhl,Guru Randhawa;Neha Kakkar;Tanishk Bagchi;Panjabi MC,"Morni Banke (From ""Badhaai Ho"")","Morni Banke (From ""Badhaai Ho"")",60,198025,False,0.816,0.922,11,-2.963,0,0.149,0.178,0.0,0.373,0.887,95.006,4,hip-hop
0jLxsUyugir35DRc7v2pAZ,Parthiv Gohil,Dandiya Dance Mix,Bahuchar Ma Na,35,319373,False,0.649,0.848,7,-7.135,1,0.245,0.141,4.68e-05,0.265,0.684,177.017,3,folk
6sUGVATdMTiXz4dDJV6Y5C,Tan Bionica,Canciones del Huracan + Wonderful Noches,La Ensalada,45,321333,False,0.527,0.833,7,-5.977,1,0.0534,0.000105,0.0,0.138,0.579,122.036,4,alt-rock
4GwPH7PBW6rGqi8ej3cOhi,Carlos Lombardi;Los Românticos De La Noche,Lo Mejor Del Tango,Malena,18,123133,False,0.317,0.327,9,-13.577,0,0.038,0.921,0.594,0.671,0.503,116.827,4,tango
714hERk9U1W8FMYkoC83CO,Hot Chocolate,Hot Chocolate,You Sexy Thing,72,244920,False,0.791,0.733,5,-5.465,1,0.0633,0.523,0.0016,0.167,0.962,105.853,4,disco
5RDFTdftUZQ0VCjviQaNm2,Leon Lai,是愛是緣,Oh!夜,22,245306,False,0.779,0.462,11,-13.04,0,0.0293,0.121,2.64e-06,0.278,0.565,92.016,4,cantopop
6f0BCLXP3ZZYnl8TmaoWCd,The Supremes,Rockin' Around The Christmas Tree 2022,Silver Bells - Stereo,0,179266,False,0.374,0.344,8,-10.95,1,0.0272,0.586,9.84e-06,0.144,0.304,75.683,3,disco
6oo6VQtCWER0Havn92qyvY,Dinosaur Jr.,Bug,Keep the Glove,22,170973,False,0.308,0.928,7,-5.11,1,0.095,0.00857,0.000421,0.0812,0.37,129.266,4,power-pop
2j2CRl98OHSlRwL4KCYudv,Gideon,Calloused,Expose,23,165920,False,0.318,0.995,6,-1.76,1,0.179,0.00875,0.0,0.426,0.49,175.756,4,metalcore
30FZ8u17Y0XXmI1RBIPxAh,Dalsin;ALASKA,Deus de Cerâmica,Deus de Cerâmica,45,159272,False,0.805,0.406,5,-10.846,1,0.234,0.334,0.0,0.106,0.607,109.875,4,brazil
4BWynWBPy9awPUG0WzYEZl,ELLEGARDEN,RIOT ON THE GRILL,Bored Of Everything,38,201306,False,0.481,0.917,7,-1.211,1,0.0399,0.000369,0.12,0.383,0.616,145.894,4,punk-rock
6V0yMpkJXzwCWBbmFmgDPZ,Nacho;Yandel;Zion;Justin Quiles;Elkeretumba,Verano en Junio,La Buena - Remix,0,220386,False,0.756,0.93,2,-2.815,1,0.0937,0.0287,6.9e-05,0.116,0.514,98.978,4,latino
3cfOd4CMv2snFaKAnMdnvK,Smash Mouth,Astro Lounge,All Star,79,200373,False,0.731,0.867,11,-5.881,1,0.032,0.0395,0.0,0.0861,0.776,104.019,4,alternative
4rr1OPf80f71BYsDv26G3F,Sly Withers,Passing Through,Passing Through,42,236226,False,0.527,0.839,9,-5.465,1,0.0391,0.000169,4.47e-06,0.282,0.719,141.025,4,garage
7ifJAUrpQunIXKePCDsyNn,That Girl Lay Lay;Tha Slay Gang,Recess Is Over,Tik Tok,12,166373,False,0.905,0.691,1,-4.533,1,0.0747,0.025,0.0,0.106,0.0861,88.036,4,kids
